Drive	Extraction Status	Rule Set Name	Rule Name	Description	Filename	Path
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	videos-300x180-30635.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	videos-300x180-40425.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	war-tech-dirty-bomb-200.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	what-if-black-hole-100c60.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	which-gadget-first-100x60.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	96e91d8f5dca4ea3a84cfd655a0a4f51_150x150.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	adServer.jpeg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/ad_data/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	adServer.jpeg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/ad_data_003/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	c09a07eaabbf1a194dc812a20460c60d_150x150.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	c82906159fefb782efe726303aa0c87a_150x150.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	caab930b9f5b6ca1d5cfc1c51ffa8275_150x150.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	job-interview-100x60.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	lock-picking-6-100x60.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319011801-france-shooting-gallery-3-horizontal-gallery.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319011801-france-shooting-gallery-3-topics.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319012120-france-shooting-gallery-4-horizontal-gallery.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319012120-france-shooting-gallery-4-topics.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319012120-france-shooting-gallery-4-video-tease.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319013947-france-shooting-gallery-6-horizontal-gallery.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319013947-france-shooting-gallery-6-topics.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319021418-france-shooting-gallery-7-horizontal-gallery.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319021418-france-shooting-gallery-7-topics.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319032828-toulouse-shooting-police-video-tease.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319092715-pkg-bittermann-shooting-in-toulouse-france-0000.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319115802-france-shooting-horizontal-gallery.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319115802-france-shooting-topics.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319122103-france-shooting-sarkozy-horizontal-gallery.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319122103-france-shooting-sarkozy-topics.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120322062726-france-siege-topics.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120322091812-toulouse-thursday-horizontal-gallery.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120322091812-toulouse-thursday-topics.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120322093919-pkg-rivers-france-shooting-standoff-ends-000238.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120322104342-police-thurs2-horizontal-gallery.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120322104342-police-thurs2-topics.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120322105715-sidner-afghanistan-france-suspect-00004703-stor.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120322113848-exp-point-townsend-french-shooter-00002001-stor.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120322115843-france-shooting-french-interior-minister-march-.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120322115843-france-shooting-french-interior-minister-ma_002.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120322120338-france-toulouse-scene-police-story-body.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120322120628-france-shooting-assult-ends-march-22-horizontal.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120322120628-france-shooting-assult-ends-march-22-topics.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120322120939-france-shooting-assult-march-22-horizontal-gall.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120320032446-france-shooting-woman-crys-march-20-video-tease.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321115927-france-shooting-paratrooper-coffin-horizontal-g.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120322062726-france-siege-horizontal-gallery.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120322120939-france-shooting-assult-march-22-topics.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120320092712-france-guard-horizontal-gallery.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120320092712-france-guard-topics.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321053935-france-standoff-video-tease.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321074553-france-school-shooting-video-tease.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321101832-france-toulouse-siege-horizontal-gallery.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321101832-france-toulouse-siege-topics.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321103931-france-stad-off-02-horizontal-gallery.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321103931-france-stad-off-02-topics.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321110023-chance-israel-france-shooting-00011008-story-bo.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321110451-bittermann-france-shooting-impact-00025912-stor.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321120429-france-shooting-police-seige-horizontal-gallery.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321120429-france-shooting-police-seige-topics.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321120845-france-shooting-residents-evacuated-horizontal-.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321120845-france-shooting-residents-evacuated-topics.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321121125-france-shooting-irael-coffin-topics.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120322035311-france-shooting-sarkozy-funeral-video-tease.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	avatar92.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321115927-france-shooting-paratrooper-coffin-topics.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321120204-france-shooting-sarkozy-speech-21-march-horizon.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321120204-france-shooting-sarkozy-speech-21-march-topics.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321120429-france-shooting-police-seige-video-tease.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321121125-france-shooting-irael-coffin-horizontal-gallery.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120322121330-pkg-rivers-toulouse-terror-suspect-background-0.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120323_459bahamas_300x250-CNN.jpg	Documents and Settings/John/My Documents/Downloads/french killings suspect_files/sitecnncnn_pagetypemmstcnn_position300x150_rgtcnn_rollupworldpag/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	3548_25eb6224-399b-4a73-81b4-9b4daa13691a.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/categoryhtml_data/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	3549_68a9b334-be16-4a69-bf6d-2431be595dda.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/categoryhtml_data/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	3573_65f96ff1-876e-4df7-8573-e238c344ff17.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/categoryhtml_data/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	toulouse-02.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	toulouse-03.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	toulouse-04.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	toulouse-05.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	toulouse-06.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	toulouse-intro.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	_55241944_55241943.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	_59181608_afrikaner-blood-00-promo-62.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	_59234780_59234779.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	_59236042_jex_1358046_de08-1.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	_59236236_014323431-1.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	_59240085_zayn_getty144.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	_59248059_014078413-1.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	_59248312_trayvo_martin_memorial.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	_59252861_59252725.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	itunes_button_120x30.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	man_reMark_300x250.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	toulouse-01.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	_59228019_cigarlady-cc.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	_59233489_jex_1357344_de41-1.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	_59239368_siege.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17473207_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	4f19d4b808e36.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17476996_files/impsc_data/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	4f19d4bb3ed60.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17476996_files/impsc_data/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	4f19d50bf4209.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17476996_files/impsc_data/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	itunes_button_120x30.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17476996_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	_59248312_trayvo_martin_memorial.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17476996_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	SMART_UNCAR_JPG_99LEASE_ANTHEM_728x90%20REVISED.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17476996_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	_59181608_afrikaner-blood-00-promo-62.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17476996_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	_59228019_cigarlady-cc.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17476996_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	_59230821_014323435-1.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17476996_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	_59233489_jex_1357344_de41-1.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17476996_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	_59234780_59234779.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17476996_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	_59240085_zayn_getty144.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17476996_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	_59241242_59241241.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17476996_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	_59242044_014324066-1.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17476996_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	SMART_UNCAR_JPG_99LEASE_ANTHEM_160x600%20REVISED.jpg	Documents and Settings/John/My Documents/Downloads/world-europe-17476996_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	00000000000000.jpg	Documents and Settings/John/My Documents/Downloads/جهاد_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	264206_226200790743534_100000608435753_721910_5444813_n.jpg	Documents and Settings/John/My Documents/Downloads/جهاد_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	710103.jpg	Documents and Settings/John/My Documents/Downloads/جهاد_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	ade6501.jpg	Documents and Settings/John/My Documents/Downloads/جهاد_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	nashra.jpg	Documents and Settings/John/My Documents/Downloads/جهاد_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	d665ab9036fe786a6e753a24f69b8dfe.jpg	Documents and Settings/John/My Documents/Downloads/جهاد_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	index_C4_R4.jpg	Documents and Settings/John/My Documents/Downloads/حسين الأسدي، الخميس، رئيس إقليم_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	adv01.jpg	Documents and Settings/John/My Documents/Downloads/حسين الأسدي، الخميس، رئيس إقليم_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	adv02.jpg	Documents and Settings/John/My Documents/Downloads/حسين الأسدي، الخميس، رئيس إقليم_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	adv03.jpg	Documents and Settings/John/My Documents/Downloads/حسين الأسدي، الخميس، رئيس إقليم_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	backg_22.jpg	Documents and Settings/John/My Documents/Downloads/حسين الأسدي، الخميس، رئيس إقليم_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	down.jpg	Documents and Settings/John/My Documents/Downloads/حسين الأسدي، الخميس، رئيس إقليم_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	index_C11_R5.jpg	Documents and Settings/John/My Documents/Downloads/حسين الأسدي، الخميس، رئيس إقليم_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	index_C13_R4.jpg	Documents and Settings/John/My Documents/Downloads/حسين الأسدي، الخميس، رئيس إقليم_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	index_C15_R5.jpg	Documents and Settings/John/My Documents/Downloads/حسين الأسدي، الخميس، رئيس إقليم_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	index_C17_R5.jpg	Documents and Settings/John/My Documents/Downloads/حسين الأسدي، الخميس، رئيس إقليم_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	index_C18_R1.jpg	Documents and Settings/John/My Documents/Downloads/حسين الأسدي، الخميس، رئيس إقليم_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	index_C19_R5.jpg	Documents and Settings/John/My Documents/Downloads/حسين الأسدي، الخميس، رئيس إقليم_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	index_C1_R16.jpg	Documents and Settings/John/My Documents/Downloads/حسين الأسدي، الخميس، رئيس إقليم_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	index_C1_R4.jpg	Documents and Settings/John/My Documents/Downloads/حسين الأسدي، الخميس، رئيس إقليم_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	index_C1_R5.jpg	Documents and Settings/John/My Documents/Downloads/حسين الأسدي، الخميس، رئيس إقليم_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	index_C1_R6.jpg	Documents and Settings/John/My Documents/Downloads/حسين الأسدي، الخميس، رئيس إقليم_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	index_C1_R7.jpg	Documents and Settings/John/My Documents/Downloads/حسين الأسدي، الخميس، رئيس إقليم_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	index_C20_R5.jpg	Documents and Settings/John/My Documents/Downloads/حسين الأسدي، الخميس، رئيس إقليم_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	index_C21_R5.jpg	Documents and Settings/John/My Documents/Downloads/حسين الأسدي، الخميس، رئيس إقليم_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	index_C22_R5.jpg	Documents and Settings/John/My Documents/Downloads/حسين الأسدي، الخميس، رئيس إقليم_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	index_C25_R5.jpg	Documents and Settings/John/My Documents/Downloads/حسين الأسدي، الخميس، رئيس إقليم_files/
